"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","YEAR","VALUE"
"MDA","","TOTAL","MALE","2006","115.98"
"MDA","","TOTAL","MALE","2007","113.98"
"MDA","","TOTAL","MALE","2008","105.8"
"MDA","","TOTAL","MALE","2009","106.94"
"MDA","","TOTAL","MALE","2010","118.15"
"MDA","","TOTAL","MALE","2011","97.14"
"MDA","","TOTAL","MALE","2012","95.6"
"MDA","","TOTAL","MALE","2013","84.3"
"MDA","","TOTAL","MALE","2014","88.96"
"MDA","","TOTAL","MALE","2015","91.35"
"MDA","","TOTAL","MALE","2016","90.99"
"MDA","","TOTAL","MALE","2017","75.29"
"MDA","","TOTAL","MALE","2018","83.44"
"MKD","","TOTAL","MALE","1991","11.69"
"MKD","","TOTAL","MALE","1992","12.74"
"MKD","","TOTAL","MALE","1993","12.34"
"MKD","","TOTAL","MALE","1994","12.25"
"MKD","","TOTAL","MALE","1995","13.96"
"MKD","","TOTAL","MALE","1996","13.53"
"MKD","","TOTAL","MALE","1997","14.75"
"MKD","","TOTAL","MALE","1998","13.34"
"MKD","","TOTAL","MALE","1999","11.75"
"MKD","","TOTAL","MALE","2000","11.48"
"MKD","","TOTAL","MALE","2001","15.08"
"MKD","","TOTAL","MALE","2002","13.63"
"MKD","","TOTAL","MALE","2003","11.39"
"MKD","","TOTAL","MALE","2004","12.63"
"MKD","","TOTAL","MALE","2005","9.37"
"MKD","","TOTAL","MALE","2006","12.34"
"MKD","","TOTAL","MALE","2007","12.99"
"MKD","","TOTAL","MALE","2008","14.36"
"MKD","","TOTAL","MALE","2009","13.88"
"MKD","","TOTAL","MALE","2010","13.09"
"MKD","","TOTAL","MALE","2011","11.99"
"MKD","","TOTAL","MALE","2012","10.98"
"MKD","","TOTAL","MALE","2013","12.86"
"MKD","","TOTAL","MALE","2015","12.99"
"MKD","","TOTAL","MALE","2016","12.05"
"MKD","","TOTAL","MALE","2017","13.43"
"MKD","","TOTAL","MALE","2018","10.2"
"MKD","","TOTAL","MALE","2019","9.41"
"MKD","","TOTAL","MALE","2020","11.23"
"MKD","","TOTAL","MALE","2021","15.17"
"MLT","","TOTAL","MALE","1968","13.96"
"MLT","","TOTAL","MALE","1969","27.82"
"MLT","","TOTAL","MALE","1970","19.71"
"MLT","","TOTAL","MALE","1971","17.6"
"MLT","","TOTAL","MALE","1972","13.05"
"MLT","","TOTAL","MALE","1973","22.16"
"MLT","","TOTAL","MALE","1974","24.81"
"MLT","","TOTAL","MALE","1975","22.74"
"MLT","","TOTAL","MALE","1976","18.52"
"MLT","","TOTAL","MALE","1977","18.01"
"MLT","","TOTAL","MALE","1978","17.46"
"MLT","","TOTAL","MALE","1979","18.12"
"MLT","","TOTAL","MALE","1980","19.7"
"MLT","","TOTAL","MALE","1981","10.77"
"MLT","","TOTAL","MALE","1982","22.32"
"MLT","","TOTAL","MALE","1983","19.08"
"MLT","","TOTAL","MALE","1984","23.98"
"MLT","","TOTAL","MALE","1985","17.29"
"MLT","","TOTAL","MALE","1986","10.46"
"MLT","","TOTAL","MALE","1987","4.09"
"MLT","","TOTAL","MALE","1988","9.47"
"MLT","","TOTAL","MALE","1989","10.78"
"MLT","","TOTAL","MALE","1990","20.36"
"MLT","","TOTAL","MALE","1991","14.23"
"MLT","","TOTAL","MALE","1992","10.61"
"MLT","","TOTAL","MALE","1993","10.2"
"MLT","","TOTAL","MALE","1994","13.02"
"MLT","","TOTAL","MALE","1995","6.69"
"MLT","","TOTAL","MALE","1996","8.16"
"MLT","","TOTAL","MALE","1997","8.46"
"MLT","","TOTAL","MALE","1998","8.17"
"MLT","","TOTAL","MALE","1999","10.36"
"MLT","","TOTAL","MALE","2000","6.23"
"MLT","","TOTAL","MALE","2001","6.48"
"MLT","","TOTAL","MALE","2002","7.22"
"MLT","","TOTAL","MALE","2003","10.57"
"MLT","","TOTAL","MALE","2004","7.89"
"MLT","","TOTAL","MALE","2005","9.13"
"MLT","","TOTAL","MALE","2006","9.47"
"MLT","","TOTAL","MALE","2007","9.61"
"MLT","","TOTAL","MALE","2008","9.1"
"MLT","","TOTAL","MALE","2009","8.8"
"MLT","","TOTAL","MALE","2010","6.41"
"MLT","","TOTAL","MALE","2011","9.47"
"MLT","","TOTAL","MALE","2012","7.88"
"MLT","","TOTAL","MALE","2013","7.09"
"MLT","","TOTAL","MALE","2014","7.08"
"MLT","","TOTAL","MALE","2015","4.61"
"MLT","","TOTAL","MALE","2016","6.32"
"MLT","","TOTAL","MALE","2017","4.79"
"MNE","","TOTAL","MALE","2000","0.93"
"MNE","","TOTAL","MALE","2001","0"
"MNE","","TOTAL","MALE","2002","0.31"
"MNE","","TOTAL","MALE","2003","0"
"MNE","","TOTAL","MALE","2004","0"
"MNE","","TOTAL","MALE","2005","0"
"MNE","","TOTAL","MALE","2006","1.07"
"MNE","","TOTAL","MALE","2007","0"
"MNE","","TOTAL","MALE","2008","0"
"MNE","","TOTAL","MALE","2009","0.34"
"MNE","","TOTAL","MALE","2017","10.7"
"MNE","","TOTAL","MALE","2019","8.47"
"NLD","","TOTAL","MALE","1969","5.99"
"NLD","","TOTAL","MALE","1970","5.54"
"NLD","","TOTAL","MALE","1971","6.42"
"NLD","","TOTAL","MALE","1972","6.25"
"NLD","","TOTAL","MALE","1973","7.05"
"NLD","","TOTAL","MALE","1974","7.14"
"NLD","","TOTAL","MALE","1975","7.46"
"NLD","","TOTAL","MALE","1976","7.8"
"NLD","","TOTAL","MALE","1977","6.82"
"NLD","","TOTAL","MALE","1978","8.03"
"NLD","","TOTAL","MALE","1979","8.48"
"NLD","","TOTAL","MALE","1980","6.96"
"NLD","","TOTAL","MALE","1981","7.74"
"NLD","","TOTAL","MALE","1982","8.42"
"NLD","","TOTAL","MALE","1983","7.71"
"NLD","","TOTAL","MALE","1984","7.76"
"NLD","","TOTAL","MALE","1985","7.54"
"NLD","","TOTAL","MALE","1986","7.63"
"NLD","","TOTAL","MALE","1987","7.73"
"NLD","","TOTAL","MALE","1988","7.45"
"NLD","","TOTAL","MALE","1989","6.81"
"NLD","","TOTAL","MALE","1990","6.57"
"NLD","","TOTAL","MALE","1991","6.6"
"NLD","","TOTAL","MALE","1992","6.83"
"NLD","","TOTAL","MALE","1993","6.06"
"NLD","","TOTAL","MALE","1994","6.18"
"NLD","","TOTAL","MALE","1995","6.2"
"NLD","","TOTAL","MALE","1996","6.05"
"NLD","","TOTAL","MALE","1997","5.99"
"NLD","","TOTAL","MALE","1998","6.25"
"NLD","","TOTAL","MALE","1999","6.21"
"NLD","","TOTAL","MALE","2000","6.33"
"NLD","","TOTAL","MALE","2001","5.89"
"NLD","","TOTAL","MALE","2002","6.08"
"NLD","","TOTAL","MALE","2003","5.92"
"NLD","","TOTAL","MALE","2004","6.03"
"NLD","","TOTAL","MALE","2005","5.82"
"NLD","","TOTAL","MALE","2006","5.49"
"NLD","","TOTAL","MALE","2007","5.48"
"NLD","","TOTAL","MALE","2008","5.71"
"NLD","","TOTAL","MALE","2009","5.63"
"NLD","","TOTAL","MALE","2010","5.17"
"NLD","","TOTAL","MALE","2011","5.05"
"NLD","","TOTAL","MALE","2012","5.01"
"NLD","","TOTAL","MALE","2013","4.37"
"NLD","","TOTAL","MALE","2014","4.98"
"NLD","","TOTAL","MALE","2015","4.78"
"NLD","","TOTAL","MALE","2016","4.99"
"NLD","","TOTAL","MALE","2017","5.17"
"NLD","","TOTAL","MALE","2018","4.96"
"NLD","","TOTAL","MALE","2019","4.61"
"NLD","","TOTAL","MALE","2020","5.35"
"NOR","","TOTAL","MALE","1969","5.05"
"NOR","","TOTAL","MALE","1970","5.22"
"NOR","","TOTAL","MALE","1971","5.01"
"NOR","","TOTAL","MALE","1972","5.39"
"NOR","","TOTAL","MALE","1973","5.26"
"NOR","","TOTAL","MALE","1974","5.52"
"NOR","","TOTAL","MALE","1975","6.33"
"NOR","","TOTAL","MALE","1976","6.73"
"NOR","","TOTAL","MALE","1977","4.99"
"NOR","","TOTAL","MALE","1978","6.79"
"NOR","","TOTAL","MALE","1979","6.8"
"NOR","","TOTAL","MALE","1980","8.22"
"NOR","","TOTAL","MALE","1981","7.3"
"NOR","","TOTAL","MALE","1982","6.64"
"NOR","","TOTAL","MALE","1983","7.83"
"NOR","","TOTAL","MALE","1984","7.47"
"NOR","","TOTAL","MALE","1985","10.16"
"NOR","","TOTAL","MALE","1986","8.03"
"NOR","","TOTAL","MALE","1987","10.11"
"NOR","","TOTAL","MALE","1988","9.16"
"NOR","","TOTAL","MALE","1989","8.42"
"NOR","","TOTAL","MALE","1990","7.72"
"NOR","","TOTAL","MALE","1991","5.68"
"NOR","","TOTAL","MALE","1992","6.09"
"NOR","","TOTAL","MALE","1993","6.44"
"NOR","","TOTAL","MALE","1994","5.88"
"NOR","","TOTAL","MALE","1995","6.03"
"NOR","","TOTAL","MALE","1996","7.98"
"NOR","","TOTAL","MALE","1997","7.14"
"NOR","","TOTAL","MALE","1998","7.66"
"NOR","","TOTAL","MALE","1999","6.51"
"NOR","","TOTAL","MALE","2000","6.32"
"NOR","","TOTAL","MALE","2001","5.71"
"NOR","","TOTAL","MALE","2002","6.48"
"NOR","","TOTAL","MALE","2003","5.87"
"NOR","","TOTAL","MALE","2004","7.64"
"NOR","","TOTAL","MALE","2005","4.38"
"NOR","","TOTAL","MALE","2006","4.58"
"NOR","","TOTAL","MALE","2007","5.37"
"NOR","","TOTAL","MALE","2008","4.79"
"NOR","","TOTAL","MALE","2009","4.28"
"NOR","","TOTAL","MALE","2010","4.81"
"NOR","","TOTAL","MALE","2011","4.8"
"NOR","","TOTAL","MALE","2012","4"
"NOR","","TOTAL","MALE","2013","4.51"
"NOR","","TOTAL","MALE","2014","3.6"
"NOR","","TOTAL","MALE","2015","4.33"
"NOR","","TOTAL","MALE","2016","4.21"
"","NORDIC","TOTAL","MALE","1969","8.52"
"","NORDIC","TOTAL","MALE","1970","8.67"
"","NORDIC","TOTAL","MALE","1971","9.32"
"","NORDIC","TOTAL","MALE","1972","10.41"
"","NORDIC","TOTAL","MALE","1973","10.66"
"","NORDIC","TOTAL","MALE","1974","11.7"
"","NORDIC","TOTAL","MALE","1975","12.92"
"","NORDIC","TOTAL","MALE","1976","12.74"
"","NORDIC","TOTAL","MALE","1977","12.14"
"","NORDIC","TOTAL","MALE","1978","12.51"
"","NORDIC","TOTAL","MALE","1979","12.95"
"","NORDIC","TOTAL","MALE","1980","13.51"
"","NORDIC","TOTAL","MALE","1981","11.85"
"","NORDIC","TOTAL","MALE","1982","10.58"
"","NORDIC","TOTAL","MALE","1983","11.17"
"","NORDIC","TOTAL","MALE","1984","11.23"
"","NORDIC","TOTAL","MALE","1985","11.32"
"","NORDIC","TOTAL","MALE","1986","12.19"
"","NORDIC","TOTAL","MALE","1987","12.13"
"","NORDIC","TOTAL","MALE","1988","12.14"
"","NORDIC","TOTAL","MALE","1989","12.41"
"","NORDIC","TOTAL","MALE","1990","12.52"
"","NORDIC","TOTAL","MALE","1991","11.87"
"","NORDIC","TOTAL","MALE","1992","12.14"
"","NORDIC","TOTAL","MALE","1993","11.56"
"","NORDIC","TOTAL","MALE","1994","11.24"
"","NORDIC","TOTAL","MALE","1995","11.94"
"","NORDIC","TOTAL","MALE","1996","11.77"
"","NORDIC","TOTAL","MALE","1997","12.2"
"","NORDIC","TOTAL","MALE","1998","12.61"
"","NORDIC","TOTAL","MALE","1999","11.99"
"","NORDIC","TOTAL","MALE","2000","11.7"
"","NORDIC","TOTAL","MALE","2001","11.91"
"","NORDIC","TOTAL","MALE","2002","12.17"
"","NORDIC","TOTAL","MALE","2003","12.42"
"","NORDIC","TOTAL","MALE","2004","13.39"
"","NORDIC","TOTAL","MALE","2005","13.51"
"","NORDIC","TOTAL","MALE","2006","13.75"
"","NORDIC","TOTAL","MALE","2007","14.1"
"","NORDIC","TOTAL","MALE","2008","14.23"
"","NORDIC","TOTAL","MALE","2009","13.62"
"","NORDIC","TOTAL","MALE","2010","13.5"
"","NORDIC","TOTAL","MALE","2011","12.06"
"","NORDIC","TOTAL","MALE","2012","12.43"
"","NORDIC","TOTAL","MALE","2013","11.94"
"","NORDIC","TOTAL","MALE","2014","12.16"
"","NORDIC","TOTAL","MALE","2015","11.42"
"","NORDIC","TOTAL","MALE","2016","11.06"
"","NORDIC","TOTAL","MALE","2017","10.51"
"","NORDIC","TOTAL","MALE","2018","10.29"
"","NORDIC","TOTAL","MALE","2019","10.74"
"","NORDIC","TOTAL","MALE","2020","11.05"
"POL","","TOTAL","MALE","1969","14.03"
"POL","","TOTAL","MALE","1970","14.42"
"POL","","TOTAL","MALE","1971","15.77"
"POL","","TOTAL","MALE","1972","16.77"
"POL","","TOTAL","MALE","1973","17.44"
"POL","","TOTAL","MALE","1974","16.96"
"POL","","TOTAL","MALE","1975","17.89"
"POL","","TOTAL","MALE","1976","18.92"
"POL","","TOTAL","MALE","1977","20.59"
"POL","","TOTAL","MALE","1978","20.88"
"POL","","TOTAL","MALE","1979","21.02"
"POL","","TOTAL","MALE","1980","21.74"
"POL","","TOTAL","MALE","1981","19.21"
"POL","","TOTAL","MALE","1982","16.93"
"POL","","TOTAL","MALE","1983","17.58"
"POL","","TOTAL","MALE","1984","19.41"
"POL","","TOTAL","MALE","1985","19.4"
"POL","","TOTAL","MALE","1986","17.98"
"POL","","TOTAL","MALE","1987","17.62"
"POL","","TOTAL","MALE","1988","17.03"
"POL","","TOTAL","MALE","1989","17.38"
"POL","","TOTAL","MALE","1990","16.93"
"POL","","TOTAL","MALE","1991","20.09"
"POL","","TOTAL","MALE","1992","19.1"
"POL","","TOTAL","MALE","1993","19.37"
"POL","","TOTAL","MALE","1994","19.95"
"POL","","TOTAL","MALE","1995","21.25"
"POL","","TOTAL","MALE","1996","20.2"
"POL","","TOTAL","MALE","1999","23.87"
"POL","","TOTAL","MALE","2000","22.59"
"POL","","TOTAL","MALE","2001","21.15"
"POL","","TOTAL","MALE","2002","20.92"
"POL","","TOTAL","MALE","2003","20.42"
"POL","","TOTAL","MALE","2004","22.5"
"POL","","TOTAL","MALE","2005","23.92"
"POL","","TOTAL","MALE","2006","24.13"
"POL","","TOTAL","MALE","2007","26.14"
"POL","","TOTAL","MALE","2008","26.89"
"POL","","TOTAL","MALE","2009","24.76"
"POL","","TOTAL","MALE","2010","22.73"
"POL","","TOTAL","MALE","2011","22.56"
"POL","","TOTAL","MALE","2012","22.99"
"POL","","TOTAL","MALE","2013","20.97"
"POL","","TOTAL","MALE","2014","19.7"
"POL","","TOTAL","MALE","2015","20.23"
"POL","","TOTAL","MALE","2016","21.86"
"POL","","TOTAL","MALE","2017","22.54"
"POL","","TOTAL","MALE","2018","24.23"
"POL","","TOTAL","MALE","2019","24.78"
"POL","","TOTAL","MALE","2020","26.83"
"PRT","","TOTAL","MALE","1971","58.98"
"PRT","","TOTAL","MALE","1972","53.09"
"PRT","","TOTAL","MALE","1973","53.6"
"PRT","","TOTAL","MALE","1974","53.41"
"PRT","","TOTAL","MALE","1975","61.18"
"PRT","","TOTAL","MALE","1976","67.96"
"PRT","","TOTAL","MALE","1977","66.41"
"PRT","","TOTAL","MALE","1978","56.84"
"PRT","","TOTAL","MALE","1979","51.84"
"PRT","","TOTAL","MALE","1980","53.78"
"PRT","","TOTAL","MALE","1981","54.09"
"PRT","","TOTAL","MALE","1982","51.39"
"PRT","","TOTAL","MALE","1983","54.74"
"PRT","","TOTAL","MALE","1984","51.14"
"PRT","","TOTAL","MALE","1985","50.42"
"PRT","","TOTAL","MALE","1986","48.04"
"PRT","","TOTAL","MALE","1987","46.79"
"PRT","","TOTAL","MALE","1988","44.95"
"PRT","","TOTAL","MALE","1989","38.18"
"PRT","","TOTAL","MALE","1990","37.65"
"PRT","","TOTAL","MALE","1991","40.9"
"PRT","","TOTAL","MALE","1992","40.48"
"PRT","","TOTAL","MALE","1993","41.5"
"PRT","","TOTAL","MALE","1994","33.89"
"PRT","","TOTAL","MALE","1995","33.49"
"PRT","","TOTAL","MALE","1996","33.97"
"PRT","","TOTAL","MALE","1997","30.72"
"PRT","","TOTAL","MALE","1998","29.69"
"PRT","","TOTAL","MALE","1999","27.35"
"PRT","","TOTAL","MALE","2000","25.28"
"PRT","","TOTAL","MALE","2001","26.84"
"PRT","","TOTAL","MALE","2002","22.46"
"PRT","","TOTAL","MALE","2003","21.26"
"PRT","","TOTAL","MALE","2004","21.59"
"PRT","","TOTAL","MALE","2007","19.4"
"PRT","","TOTAL","MALE","2008","17.21"
"PRT","","TOTAL","MALE","2009","17.76"
"PRT","","TOTAL","MALE","2010","17.66"
"PRT","","TOTAL","MALE","2011","16.97"
"PRT","","TOTAL","MALE","2012","15.88"
"PRT","","TOTAL","MALE","2013","14.67"
"PRT","","TOTAL","MALE","2014","15.04"
"PRT","","TOTAL","MALE","2015","12.93"
"PRT","","TOTAL","MALE","2016","14.34"
"PRT","","TOTAL","MALE","2017","12.67"
"PRT","","TOTAL","MALE","2018","13.21"
"ROU","","TOTAL","MALE","1969","31.42"
"ROU","","TOTAL","MALE","1970","33.19"
"ROU","","TOTAL","MALE","1971","33"
"ROU","","TOTAL","MALE","1972","32.23"
"ROU","","TOTAL","MALE","1973","34.37"
"ROU","","TOTAL","MALE","1974","34.19"
"ROU","","TOTAL","MALE","1975","35.29"
"ROU","","TOTAL","MALE","1976","34.8"
"ROU","","TOTAL","MALE","1977","37.04"
"ROU","","TOTAL","MALE","1978","38.72"
"ROU","","TOTAL","MALE","1980","43.55"
"ROU","","TOTAL","MALE","1981","46.82"
"ROU","","TOTAL","MALE","1982","47.12"
"ROU","","TOTAL","MALE","1983","48.12"
"ROU","","TOTAL","MALE","1984","49.95"
"ROU","","TOTAL","MALE","1985","49.31"
"ROU","","TOTAL","MALE","1986","50.92"
"ROU","","TOTAL","MALE","1987","51.41"
"ROU","","TOTAL","MALE","1988","48.52"
"ROU","","TOTAL","MALE","1989","47.65"
"ROU","","TOTAL","MALE","1990","46.94"
"ROU","","TOTAL","MALE","1991","49.7"
"ROU","","TOTAL","MALE","1992","55.06"
"ROU","","TOTAL","MALE","1993","60.83"
"ROU","","TOTAL","MALE","1994","66.09"
"ROU","","TOTAL","MALE","1995","69.63"
"ROU","","TOTAL","MALE","1996","75.78"
"ROU","","TOTAL","MALE","1997","80.49"
"ROU","","TOTAL","MALE","1998","74.94"
"ROU","","TOTAL","MALE","1999","63.44"
"ROU","","TOTAL","MALE","2000","61"
"ROU","","TOTAL","MALE","2001","67.4"
"ROU","","TOTAL","MALE","2002","70.23"
"ROU","","TOTAL","MALE","2003","64.97"
"ROU","","TOTAL","MALE","2004","62.5"
"ROU","","TOTAL","MALE","2005","59.38"
"ROU","","TOTAL","MALE","2006","55.94"
"ROU","","TOTAL","MALE","2007","55.83"
"ROU","","TOTAL","MALE","2008","61.19"
"ROU","","TOTAL","MALE","2009","65.46"
"ROU","","TOTAL","MALE","2010","65.69"
"ROU","","TOTAL","MALE","2011","53.41"
"ROU","","TOTAL","MALE","2012","53.8"
"ROU","","TOTAL","MALE","2013","49.7"
"ROU","","TOTAL","MALE","2014","49.8"
"ROU","","TOTAL","MALE","2015","48.3"
"ROU","","TOTAL","MALE","2016","49.18"
"ROU","","TOTAL","MALE","2017","50.51"
"ROU","","TOTAL","MALE","2018","52.78"
"ROU","","TOTAL","MALE","2019","52.65"
"","SEEHN","TOTAL","MALE","1987","38.34"
"","SEEHN","TOTAL","MALE","1988","37.47"
"","SEEHN","TOTAL","MALE","1989","37.16"
"","SEEHN","TOTAL","MALE","1991","36.44"
"","SEEHN","TOTAL","MALE","1992","38.55"
"","SEEHN","TOTAL","MALE","1993","40.26"
"","SEEHN","TOTAL","MALE","1994","43.67"
"","SEEHN","TOTAL","MALE","1995","46.03"
"","SEEHN","TOTAL","MALE","1996","46.56"
"","SEEHN","TOTAL","MALE","1997","47.2"
"","SEEHN","TOTAL","MALE","1998","44.31"
"","SEEHN","TOTAL","MALE","1999","39.43"
"","SEEHN","TOTAL","MALE","2000","39.03"
"","SEEHN","TOTAL","MALE","2001","41.69"
"","SEEHN","TOTAL","MALE","2002","41.94"
"","SEEHN","TOTAL","MALE","2003","39.72"
"","SEEHN","TOTAL","MALE","2004","38.87"
"","SEEHN","TOTAL","MALE","2005","39.35"
"","SEEHN","TOTAL","MALE","2006","36.95"
"","SEEHN","TOTAL","MALE","2007","37.16"
"","SEEHN","TOTAL","MALE","2008","38.81"
"","SEEHN","TOTAL","MALE","2009","39.95"
"","SEEHN","TOTAL","MALE","2010","39.93"
"","SEEHN","TOTAL","MALE","2011","33.77"
"","SEEHN","TOTAL","MALE","2012","33.62"
"","SEEHN","TOTAL","MALE","2013","31.17"
"","SEEHN","TOTAL","MALE","2014","31.51"
"","SEEHN","TOTAL","MALE","2015","31.26"
"","SEEHN","TOTAL","MALE","2016","31.32"
"","SEEHN","TOTAL","MALE","2017","30.82"
"","SEEHN","TOTAL","MALE","2018","31.77"
"","SEEHN","TOTAL","MALE","2019","32.2"
"","SMALL","TOTAL","MALE","1995","7.92"
"","SMALL","TOTAL","MALE","1996","8.7"
"","SMALL","TOTAL","MALE","1997","8.49"
"","SMALL","TOTAL","MALE","1998","7.74"
"","SMALL","TOTAL","MALE","1999","8.81"
"","SMALL","TOTAL","MALE","2000","8.11"
"","SMALL","TOTAL","MALE","2001","7.27"
"","SMALL","TOTAL","MALE","2002","8.39"
"","SMALL","TOTAL","MALE","2003","8.14"
"","SMALL","TOTAL","MALE","2004","7.48"
"","SMALL","TOTAL","MALE","2005","6.97"
"","SMALL","TOTAL","MALE","2006","7.64"
"","SMALL","TOTAL","MALE","2007","7.53"
"","SMALL","TOTAL","MALE","2008","7.46"
"","SMALL","TOTAL","MALE","2009","6.61"
"","SMALL","TOTAL","MALE","2010","6.67"
"","SMALL","TOTAL","MALE","2011","6.23"
"","SMALL","TOTAL","MALE","2012","7.06"
"","SMALL","TOTAL","MALE","2013","7.91"
"","SMALL","TOTAL","MALE","2014","8.15"
"","SMALL","TOTAL","MALE","2015","7.29"
"","SMALL","TOTAL","MALE","2016","8.54"
"","SMALL","TOTAL","MALE","2017","8.45"
"","SMALL","TOTAL","MALE","2019","8.44"
"SMR","","TOTAL","MALE","1995","7.09"
"SMR","","TOTAL","MALE","1996","6.4"
"SMR","","TOTAL","MALE","1997","29.55"
"SMR","","TOTAL","MALE","1998","5.31"
"SMR","","TOTAL","MALE","1999","0"
"SMR","","TOTAL","MALE","2000","16.19"
"SMR","","TOTAL","MALE","2005","0"
"SRB","","TOTAL","MALE","1998","17.02"
"SRB","","TOTAL","MALE","1999","16.84"
"SRB","","TOTAL","MALE","2000","17.38"
"SRB","","TOTAL","MALE","2001","15.74"
"SRB","","TOTAL","MALE","2002","17.11"
"SRB","","TOTAL","MALE","2003","17.13"
"SRB","","TOTAL","MALE","2004","17.64"
"SRB","","TOTAL","MALE","2005","17.21"
"SRB","","TOTAL","MALE","2006","16.59"
"SRB","","TOTAL","MALE","2007","16.48"
"SRB","","TOTAL","MALE","2008","16.79"
"SRB","","TOTAL","MALE","2009","16.59"
"SRB","","TOTAL","MALE","2010","15.59"
"SRB","","TOTAL","MALE","2011","13.25"
"SRB","","TOTAL","MALE","2012","12.95"
"SRB","","TOTAL","MALE","2013","12.86"
"SRB","","TOTAL","MALE","2014","12.96"
"SRB","","TOTAL","MALE","2015","12.92"
"SRB","","TOTAL","MALE","2016","12.45"
"SRB","","TOTAL","MALE","2017","12.67"
"SRB","","TOTAL","MALE","2018","11.66"
"SRB","","TOTAL","MALE","2019","12.8"
"SRB","","TOTAL","MALE","2020","13.12"
"SRB","","TOTAL","MALE","2021","13.94"
"SVK","","TOTAL","MALE","1992","54.11"
"SVK","","TOTAL","MALE","1993","45.84"
"SVK","","TOTAL","MALE","1994","36.77"
"SVK","","TOTAL","MALE","1995","38.97"
"SVK","","TOTAL","MALE","1996","32.84"
"SVK","","TOTAL","MALE","1997","34.37"
"SVK","","TOTAL","MALE","1998","42.04"
"SVK","","TOTAL","MALE","1999","44.29"
"SVK","","TOTAL","MALE","2000","44.25"
"SVK","","TOTAL","MALE","2001","40.57"
"SVK","","TOTAL","MALE","2002","41.25"
"SVK","","TOTAL","MALE","2003","40.13"
"SVK","","TOTAL","MALE","2004","34.61"
"SVK","","TOTAL","MALE","2005","38.64"
"SVK","","TOTAL","MALE","2006","41.07"
"SVK","","TOTAL","MALE","2007","41.64"
"SVK","","TOTAL","MALE","2008","39.92"
"SVK","","TOTAL","MALE","2009","38.4"
"SVK","","TOTAL","MALE","2010","37.9"
"SVK","","TOTAL","MALE","2012","42.63"
"SVK","","TOTAL","MALE","2013","35.38"
"SVK","","TOTAL","MALE","2014","35.71"
"SVK","","TOTAL","MALE","2016","35.58"
"SVK","","TOTAL","MALE","2017","31.37"
"SVK","","TOTAL","MALE","2018","41.61"
"SVK","","TOTAL","MALE","2019","40.42"
"SVN","","TOTAL","MALE","1985","64.7"
"SVN","","TOTAL","MALE","1986","59.23"
"SVN","","TOTAL","MALE","1987","69.23"
"SVN","","TOTAL","MALE","1988","70.34"
"SVN","","TOTAL","MALE","1989","58.88"
"SVN","","TOTAL","MALE","1990","51.84"
"SVN","","TOTAL","MALE","1991","58.59"
"SVN","","TOTAL","MALE","1992","51.44"
"SVN","","TOTAL","MALE","1993","59.24"
"SVN","","TOTAL","MALE","1994","52.23"
"SVN","","TOTAL","MALE","1995","50.09"
"SVN","","TOTAL","MALE","1996","48.07"
"SVN","","TOTAL","MALE","1997","43.5"
"SVN","","TOTAL","MALE","1998","41.96"
"SVN","","TOTAL","MALE","1999","45.14"
"SVN","","TOTAL","MALE","2000","48.35"
"SVN","","TOTAL","MALE","2001","51.67"
"SVN","","TOTAL","MALE","2002","43.5"
"SVN","","TOTAL","MALE","2003","49.3"
"SVN","","TOTAL","MALE","2004","40.48"
"SVN","","TOTAL","MALE","2005","33.99"
"SVN","","TOTAL","MALE","2006","36.91"
"SVN","","TOTAL","MALE","2007","40.83"
"SVN","","TOTAL","MALE","2008","39.95"
"SVN","","TOTAL","MALE","2009","38.3"
"SVN","","TOTAL","MALE","2010","37.24"
"SVN","","TOTAL","MALE","2011","33.95"
"SVN","","TOTAL","MALE","2012","36.09"
"SVN","","TOTAL","MALE","2013","32.76"
"SVN","","TOTAL","MALE","2014","27.76"
"SVN","","TOTAL","MALE","2015","23.41"
"SVN","","TOTAL","MALE","2016","21.13"
"SVN","","TOTAL","MALE","2017","20.38"
"SVN","","TOTAL","MALE","2018","21.86"
"SVN","","TOTAL","MALE","2019","19.95"
